lat,lng,depth
-27.474934,153.039606,-4.73
-27.474897,153.039603,-3.96
-27.474477,153.039657,-2.05
-27.402271,153.141917,-4.48
-27.402269,153.141740,-4.52
-27.401700,153.141615,-4.28
-27.401710,153.141629,-4.30
-27.401700,153.141744,-4.21
-27.401710,153.141744,-4.18
-27.401936,153.141617,-4.45
-27.401946,153.141919,-4.23
-27.401483,153.141746,-4.18
-27.401483,153.141740,-4.02
-27.401256,153.141918,-4.38
-27.401253,153.141739,-4.06
-27.401031,153.141915,-3.91
-27.401031,153.141737,-4.54
-27.400519,153.141618,-4.28
-27.400517,153.141746,-3.91
-27.400582,153.141620,-4.56
-27.400582,153.141749,-3.99
-27.400354,153.141914,-3.84
-27.400354,153.141737,-4.28
-27.400128,153.141914,-4.72
-27.400124,153.141738,-3.92
-27.399899,153.141881,-2.61
-27.399903,153.141737,-2.57
-27.399673,153.141910,-2.20
-27.399674,153.141730,-2.19
-27.401699,153.142053,-4.25
-27.401710,153.142016,-4.25
-27.401731,153.142262,-4.16
-27.401698,153.142413,-4.06
-27.401704,153.142500,-4.21
-27.401709,153.142510,-4.11
-27.401936,153.141995,-4.17
-27.401935,153.142324,-4.17
-27.401935,153.142502,-4.04
-27.402161,153.141994,-4.59
-27.402161,153.142257,-4.21
-27.402160,153.142508,-4.12
-27.402260,153.143243,-4.10
-27.402272,153.143004,-4.26
-27.401698,153.142755,-4.10
-27.401709,153.142770,-4.11
-27.401698,153.143008,-3.74
-27.401708,153.143005,-4.43
-27.401934,153.142758,-4.14
-27.401934,153.143008,-4.17
-27.401698,153.143333,-4.04
-27.401708,153.143293,-4.11
-27.401698,153.143527,-4.12
-27.401708,153.143559,-4.14
-27.401697,153.143781,-4.23
-27.401708,153.143764,-4.24
-27.401935,153.143259,-4.10
-27.401934,153.143522,-4.18
-27.401933,153.143768,-4.17
-27.402160,153.143277,-3.99
-27.402159,153.143529,-4.05
-27.402159,153.143774,-3.73
-27.402262,153.144568,-3.84
-27.402268,153.144518,-3.87
-27.401697,153.144034,-3.83
-27.401707,153.144024,-4.20
-27.401699,153.144270,-4.00
-27.401708,153.144273,-3.94
-27.401933,153.144026,-4.13
-27.401933,153.144284,-3.94
-27.402159,153.144022,-3.91
-27.402093,153.144523,-4.17
-27.401948,153.145227,-3.93
-27.401890,153.145231,-3.83
-27.401705,153.145195,-3.77
-27.402266,153.145518,-4.64
-27.402152,153.145505,-4.58
-27.401926,153.145894,-1.73
-27.401928,153.145772,-4.01
-27.401928,153.145529,-4.57
-27.401704,153.145862,-2.76
-27.401705,153.145772,-4.03
-27.401704,153.145531,-4.06
-27.401694,153.146058,-1.13
-27.401708,153.146057,-1.01
-27.401481,153.142574,-3.85
-27.401483,153.142497,-3.91
-27.401471,153.142242,-4.52
-27.401257,153.142580,-4.04
-27.401252,153.142498,-3.85
-27.401108,153.142046,-4.11
-27.401481,153.143244,-3.94
-27.401479,153.143005,-3.78
-27.401253,153.143242,-3.76
-27.401256,153.143001,-3.89
-27.400520,153.142042,-3.87
-27.400581,153.141997,-4.57
-27.400516,153.142245,-3.86
