lat,lng,depth
-26.376441,153.116159,-0.7
-26.376296,153.115895,-1.06
-26.376746,153.116408,-3.38
-26.376521,153.116147,-5.38
-26.376509,153.115656,-0.51
-26.376522,153.11587,-2.67
-26.376522,153.115652,-1.18
-26.376972,153.116806,-3.23
-26.376874,153.116658,-3.6
-26.377197,153.117138,-4.13
-26.37697,153.116931,-0.67
-26.377196,153.117172,-2.89
-26.377081,153.116879,-4.34
-26.377419,153.11741,-4.22
-26.377423,153.117443,-1.92
-26.377214,153.117139,-6.0
-26.376783,153.116408,-5.57
-26.377152,153.115405,-0.62
-26.377426,153.115572,-5.24
-26.376211,153.115845,-0.87
-26.376773,153.115909,-5.59
-26.376747,153.116411,-1.18
-26.421828,153.110313,-1.24
-26.421905,153.110312,-1.1
-26.421622,153.110313,-1.25
-26.421432,153.110313,-1.33
-26.421207,153.110311,-1.5
-26.420978,153.110186,-0.82
-26.42077,153.110217,-0.81
-26.419641,153.110193,-1.83
-26.419867,153.110193,-1.18
-26.420093,153.110201,-0.89
-26.420318,153.110211,-0.87
-26.420544,153.110185,-0.85
-26.418286,153.110239,-3.31
-26.418512,153.110211,-3.58
-26.419415,153.1102,-2.41
-26.41919,153.110219,-2.63
-26.418964,153.110184,-2.85
-26.418738,153.110184,-3.22
-26.41944,153.110889,-1.26
-26.419575,153.110435,-0.89
-26.419649,153.110851,-1.33
-26.419655,153.110652,-2.31
-26.41987,153.110792,-1.17
-26.419873,153.110677,-2.08
-26.420095,153.110762,-0.92
-26.420105,153.110678,-1.75
-26.420322,153.110658,-1.2
-26.420769,153.110471,-0.75
-26.418286,153.110714,-0.99
-26.418286,153.110471,-2.24
-26.418377,153.110686,-0.84
-26.418512,153.110459,-1.75
-26.418512,153.11091,-1.35
-26.419415,153.110475,-1.05
-26.419332,153.110686,-0.85
-26.419189,153.110435,-0.94
-26.419188,153.110686,-0.82
-26.419162,153.110936,-0.98
-26.418962,153.110435,-1.01
-26.418964,153.110695,-0.76
-26.418961,153.110947,-0.99
-26.418737,153.110436,-1.33
-26.418735,153.110938,-0.94
-26.409142,153.112138,-6.03
-26.409143,153.112204,-3.75
-26.409143,153.11245,-2.65
-26.409142,153.112694,-0.94
-26.40903,153.112264,-5.03
-26.40903,153.112445,-2.9
-26.40903,153.112682,-1.19
-26.408942,153.112934,-0.85
-26.408817,153.112104,-6.1
-26.408804,153.112102,-5.61
-26.408804,153.112384,-5.69
-26.408804,153.112445,-3.13
-26.408804,153.112682,-1.5
-26.408802,153.112933,-0.9
-26.408577,153.112289,-5.95
-26.408578,153.112468,-3.77
-26.408538,153.112172,-5.8
-26.408578,153.112716,-1.91
-26.408578,153.112966,-0.88
-26.408353,153.112177,-6.14
-26.408352,153.112217,-6.07
-26.408353,153.112481,-3.97
-26.40835,153.112682,-2.58
-26.408266,153.112932,-0.98
-26.408125,153.112271,-6.04
-26.408127,153.11253,-4.77
-26.408125,153.11268,-2.94
-26.408127,153.112943,-1.22
-26.407899,153.112433,-5.39
-26.407889,153.112372,-6.03
-26.407901,153.112714,-3.31
-26.407899,153.112933,-1.38
-26.407769,153.113185,-0.94
-26.407675,153.112351,-6.08
-26.407675,153.112497,-5.63
-26.407675,153.112708,-3.49
-26.407673,153.112932,-1.99
-26.407675,153.113206,-1.0
-26.40745,153.11242,-6.09
-26.407448,153.11243,-5.59
-26.407449,153.112727,-3.82
-26.407449,153.112958,-2.3
-26.407449,153.113191,-0.95
-26.407395,153.113431,-0.8
-26.407223,153.112442,-5.49
-26.407223,153.112679,-3.76
-26.407224,153.112968,-2.19
-26.407223,153.113201,-0.84
-26.407223,153.113432,-0.79
-26.406998,153.112528,-4.88
-26.406998,153.112681,-3.15
-26.406998,153.112931,-2.0
-26.406773,153.11248,-3.29
-26.406772,153.11269,-2.94
-26.406772,153.112968,-1.98
-26.406544,153.112479,-5.31
-26.406546,153.112695,-3.33
-26.406546,153.11293,-2.11
-26.406319,153.112581,-5.69
-26.406321,153.112713,-5.33
-26.406319,153.11293,-2.31
-26.406094,153.112674,-6.14
-26.406095,153.112684,-4.97
-26.406095,153.112936,-2.53
-26.406049,153.11318,-1.03
-26.405869,153.112921,-4.94
-26.405867,153.112929,-3.2
-26.405869,153.113215,-1.35
-26.405644,153.112698,-5.72
-26.405621,153.112674,-5.19
-26.405643,153.112975,-3.3
-26.405641,153.11318,-1.78
-26.405417,153.112693,-5.89
-26.405415,153.112676,-6.01
-26.405418,153.112957,-3.2
-26.405417,153.113179,-2.52
-26.405319,153.113429,-0.86
-26.405192,153.112745,-5.89
-26.405192,153.113048,-3.54
-26.405192,153.113186,-3.08
-26.405192,153.113438,-1.11
-26.404966,153.112859,-5.58
-26.404965,153.113058,-5.88
-26.404966,153.113189,-3.21
-26.404966,153.113456,-1.39
-26.40474,153.112883,-5.08
-26.404739,153.112942,-5.78
-26.40474,153.113196,-3.42
-26.404739,153.113429,-1.68
-26.404514,153.11288,-5.36
-26.404515,153.112941,-5.27
-26.404513,153.11328,-4.28
-26.404512,153.113429,-1.97
-26.404288,153.112923,-6.04
-26.404289,153.11293,-5.78
-26.404289,153.113201,-5.53
-26.404289,153.113432,-2.36
-26.404063,153.113012,-5.74
-26.404063,153.1132,-5.72
-26.404101,153.113679,-0.86
-26.404062,153.11343,-2.76
-26.404062,153.113687,-0.93
-26.403837,153.113082,-5.94
-26.403837,153.113276,-5.77
-26.403837,153.11343,-3.2
-26.403835,153.113681,-1.04
-26.403612,153.113117,-5.21
-26.403612,153.113178,-5.65
-26.403611,153.113431,-3.71
-26.403611,153.113679,-1.48
-26.403385,153.113141,-5.33
-26.403386,153.11319,-4.46
-26.403386,153.113436,-3.03
-26.403383,153.113678,-1.85
