lat,lng,depth
-26.261534,153.078614,15.62
-26.258600,153.078612,14.57
-26.258374,153.078612,14.36
-26.256568,153.078611,14.15
-26.253633,153.078609,12.92
-26.253182,153.078608,12.56
-26.251827,153.078607,12.33
-26.250247,153.078606,12.09
-26.248667,153.078605,10.47
-26.246861,153.078604,10.38
-26.243927,153.078602,9.89
-26.243475,153.078602,9.76
-26.241218,153.078600,9.09
-26.240540,153.078600,8.15
-26.238735,153.078599,7.71
-26.237154,153.078598,5.89
-26.234220,153.077344,4.21
-26.233317,153.077594,4.27
-26.232189,153.077843,3.85
-26.229705,153.078342,4.06
-26.229028,153.078342,3.88
-26.227448,153.078591,2.46
-26.224965,153.078339,1.30
-26.223836,153.078589,1.27
-26.221804,153.078587,0.36
-26.649566,153.080636,-0.97
-26.644149,153.080633,1.06
-26.642117,153.080882,0.31
-26.640989,153.080630,1.16
-26.640312,153.080379,1.08
-26.632411,153.080624,1.62
-26.632186,153.080373,0.97
-26.466275,153.080257,-1.14
-26.464244,153.079754,-1.09
-26.462889,153.080004,-1.01
-26.457246,153.079248,-1.09
-26.386140,153.080453,1.31
-26.383657,153.079448,1.22
-26.382754,153.079448,3.96
-26.381851,153.079698,2.59
-26.378917,153.078944,0.57
-26.377336,153.080697,2.37
-26.375530,153.080445,5.64
-26.373950,153.080444,7.53
-26.372370,153.080443,8.65
-26.370790,153.080442,9.38
-26.368984,153.080691,10.10
-26.367404,153.079938,10.44
-26.365824,153.079436,10.76
-26.364696,153.078934,10.99
-26.364018,153.078934,11.04
-26.360858,153.079433,11.38
-26.359504,153.078931,11.88
-26.357697,153.079932,12.69
-26.356568,153.080182,13.52
-26.354763,153.079930,13.86
-26.354311,153.079929,13.88
-26.351151,153.080428,14.36
-26.349571,153.080427,14.96
-26.347990,153.080426,15.31
-26.346410,153.080425,15.69
-26.344830,153.080674,16.16
-26.343024,153.080673,16.85
-26.341444,153.080672,17.70
-26.341218,153.080421,17.63
-26.338509,153.080670,17.26
-26.336478,153.080418,17.60
-26.334898,153.080417,17.97
-26.333318,153.080416,18.43
-26.333092,153.080666,18.55
-26.330609,153.080164,18.20
-26.328577,153.080413,18.43
-26.326997,153.080662,18.71
-26.325417,153.080661,18.89
-26.323611,153.080409,19.02
-26.322031,153.080408,19.15
-26.320225,153.080657,19.28
-26.318645,153.080406,19.33
-26.317290,153.080655,19.51
-26.315484,153.080654,19.53
-26.313904,153.080403,19.64
-26.313001,153.080652,19.73
-26.310970,153.080651,19.78
-26.309841,153.080650,19.92
-26.308035,153.080649,19.90
-26.307132,153.080648,19.96
-26.303972,153.080646,20.00
-26.302843,153.080645,20.06
-26.301037,153.080644,20.15
-26.299908,153.080643,20.17
-26.298554,153.080642,20.23
-26.296297,153.080390,20.28
-26.294265,153.080639,20.44
-26.292685,153.080638,20.55
-26.291330,153.080637,20.76
-26.289525,153.080636,20.90
-26.288170,153.080635,20.88
-26.286816,153.080634,20.87
-26.285461,153.080633,20.80
-26.284333,153.080132,20.58
-26.282075,153.080631,20.50
-26.280269,153.080379,20.39
-26.279366,153.080629,20.31
-26.276883,153.080627,20.30
-26.274852,153.080626,20.27
-26.273497,153.080625,19.96
-26.272594,153.080624,20.04
-26.270788,153.080623,20.46
-26.269660,153.080372,19.07
-26.266725,153.080620,19.55
-26.265371,153.080369,20.07
-26.264919,153.080619,19.39
-26.261985,153.080617,18.32
-26.261533,153.080366,17.63
-26.259050,153.080615,18.22
-26.258373,153.080364,16.89
-26.256341,153.080613,16.55
-26.253632,153.080611,16.34
-26.253406,153.080611,16.08
-26.251826,153.080610,14.77
-26.250246,153.080609,14.11
-26.247763,153.080607,13.94
-26.245957,153.080606,13.33
-26.245054,153.080605,13.45
-26.243022,153.080604,12.17
-26.241894,153.080603,12.29
-26.240539,153.080602,11.43
