lat,lng,depth
-26.978792,153.055254,-1.00
-26.978792,153.055001,-1.06
-26.978792,153.054793,-1.05
-26.978789,153.054540,-0.92
-26.978785,153.054288,-0.76
-26.978564,153.055422,-0.97
-26.978566,153.055298,-1.04
-26.978564,153.055041,-1.05
-26.978567,153.054736,-1.02
-26.978559,153.054536,-0.92
-26.978561,153.054290,-0.76
-26.978336,153.055421,-0.97
-26.978341,153.055245,-1.02
-26.978341,153.055024,-1.02
-26.978333,153.054792,-0.98
-26.978334,153.054542,-0.89
-26.978335,153.054283,-0.76
-26.978111,153.055421,-0.93
-26.978115,153.055226,-0.92
-26.978115,153.054988,-0.91
-26.978115,153.054759,-0.89
-26.978115,153.054510,-0.83
-26.978116,153.054274,-0.76
-26.978004,153.050887,-1.05
-26.978005,153.051033,-1.02
-26.978004,153.051384,-1.01
-26.978005,153.051535,-0.96
-26.978004,153.051787,-0.98
-26.978004,153.052078,-1.01
-26.978006,153.052276,-1.02
-26.978005,153.052572,-0.99
-26.978008,153.052783,-0.90
-26.978005,153.053032,-0.73
-26.978118,153.050871,-1.10
-26.978117,153.051062,-1.06
-26.978118,153.051270,-1.04
-26.978117,153.051611,-0.99
-26.978117,153.051804,-0.94
-26.978118,153.052026,-0.92
-26.978117,153.052363,-0.96
-26.978116,153.052556,-0.96
-26.978119,153.052780,-0.89
-26.978117,153.053035,-0.73
-26.978343,153.051060,-1.08
-26.978344,153.051268,-1.06
-26.978343,153.051636,-1.02
-26.978343,153.051835,-0.98
-26.978342,153.052040,-0.92
-26.978344,153.052279,-0.87
-26.978342,153.052531,-0.90
-26.978342,153.052848,-0.84
-26.978342,153.053054,-0.71
-26.978568,153.051190,-1.13
-26.978568,153.051384,-1.09
-26.978568,153.051581,-1.04
-26.978568,153.051772,-1.00
-26.978569,153.052050,-0.96
-26.978568,153.052276,-0.88
-26.978568,153.052593,-0.81
-26.978568,153.052803,-0.76
-26.978571,153.053033,-0.65
-26.978794,153.051356,-1.12
-26.978794,153.051546,-1.07
-26.978795,153.051784,-1.03
-26.978794,153.052025,-0.99
-26.978794,153.052326,-0.94
-26.978793,153.052537,-0.87
-26.978796,153.052783,-0.75
-26.978794,153.053047,-0.64
-26.979022,153.051017,-1.66
-26.979022,153.050779,-1.80
-26.979020,153.051685,-1.12
-26.979019,153.051913,-1.07
-26.979019,153.052132,-1.02
-26.979020,153.052338,-0.98
-26.979020,153.052571,-0.92
-26.979019,153.052819,-0.82
-26.979246,153.050790,-1.87
-26.979250,153.051023,-1.81
-26.979248,153.051293,-1.65
-26.979245,153.052072,-1.06
-26.979245,153.052314,-1.01
-26.979245,153.052541,-0.95
-26.979245,153.052791,-0.87
-26.979249,153.053033,-0.71
-26.979472,153.050779,-1.94
-26.979475,153.051040,-1.88
-26.979472,153.051296,-1.80
-26.979475,153.051523,-1.71
-26.979471,153.052282,-1.07
-26.979471,153.052529,-1.00
-26.979471,153.052787,-0.92
-26.979471,153.053034,-0.78
-26.979538,153.053287,-0.62
-26.979698,153.051021,-1.93
-26.979701,153.050792,-1.97
-26.979698,153.051300,-1.90
-26.979699,153.051550,-1.84
-26.979700,153.051780,-1.74
-26.979696,153.052554,-1.06
-26.979698,153.052811,-0.98
-26.979697,153.053040,-0.87
-26.979696,153.053348,-0.72
-26.979925,153.050800,-1.99
-26.979925,153.051030,-1.97
-26.979924,153.051278,-1.94
-26.979924,153.051532,-1.90
-26.979925,153.051776,-1.84
-26.979924,153.052026,-1.76
-26.979924,153.053041,-0.97
-26.979922,153.053326,-0.85
-26.979968,153.053537,-0.64
-26.980151,153.051021,-1.99
-26.980149,153.050766,-1.99
-26.980152,153.051287,-1.96
-26.980151,153.051549,-1.93
-26.980151,153.051796,-1.89
-26.980150,153.052033,-1.84
-26.980150,153.052288,-1.79
-26.980150,153.052530,-1.73
